Family,Genus,Species,Type,Seed_plant_Fern
Ericaceae,Cavendishia,Cavendishia_angustifolia,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_axillaris,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_bomareoide,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_bracteata,Host,Seed plant
Ericaceae,Cavendishia,Cavendishia_engleriana,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_laurifolia,Host,Seed plant
Ericaceae,Cavendishia,Cavendishia_micayensis,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_MJC372,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_MJC393,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_nitida,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_nobilis,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_sessiliflora,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_sp_1WerTr,Epiphyte,Seed plant
Ericaceae,Cavendishia,Cavendishia_sp_2WerTr,Epiphyte,Seed plant
Ericaceae,Ceratostema,Ceratostema_reginaldii,Epiphyte,Seed plant
Ericaceae,Demosthenesia,Demosthenesia_pearcei,Epiphyte,Seed plant
Ericaceae,Diogenesia,Diogenesia_antioquiensis,Epiphyte,Seed plant
Ericaceae,Diogenesia,Diogenesia_floribunda,Epiphyte,Seed plant
Ericaceae,Diogenesia,Diogenesia_tetrandra,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_acuminatum,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_alaternoides,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_CMA90,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_humboldtii,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_micranthum,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_pentandrum,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_pseudokillipiella,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_sp_1WerTr,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_staphelioides,Epiphyte,Seed plant
Ericaceae,Disterigma,Disterigma_THO1310,Epiphyte,Seed plant
Ericaceae,Macleania,Macleania_floribunda,Epiphyte,Seed plant
Ericaceae,Macleania,Macleania_insignis,Epiphyte,Seed plant
Ericaceae,Macleania,Macleania_mollis,Epiphyte,Seed plant
Ericaceae,Macleania,Macleania_rupestris,Epiphyte,Seed plant
Ericaceae,Oreanthes,Oreanthes_glanduliferus,Epiphyte,Seed plant
Ericaceae,Oreanthes,Oreanthes_sp_1WerTr,Epiphyte,Seed plant
Ericaceae,Orthaea,Orthaea_abbreviata,Epiphyte,Seed plant
Ericaceae,Pellegrinia,Pellegrinia_hirsuta,Epiphyte,Seed plant
Ericaceae,Psammisia,Psammisia_citrina,Epiphyte,Seed plant
Ericaceae,Psammisia,Psammisia_guianensis,Epiphyte,Seed plant
Ericaceae,Psammisia,Psammisia_idalima,Epiphyte,Seed plant
Ericaceae,Psammisia,Psammisia_lehmannii,Epiphyte,Seed plant
Ericaceae,Psammisia,Psammisia_sp_2WerTr,Epiphyte,Seed plant
Ericaceae,Satyria,Satyria_panurensis,Epiphyte,Seed plant
Ericaceae,Satyria,Satyria_warszewiczii,Epiphyte,Seed plant
Ericaceae,Sphyrospermum,Sphyrospermum_buxifolium,Epiphyte,Seed plant
Ericaceae,Sphyrospermum,Sphyrospermum_cordifolium,Epiphyte,Seed plant
Ericaceae,Sphyrospermum,Sphyrospermum_MJC516,Epiphyte,Seed plant
Ericaceae,Sphyrospermum,Sphyrospermum_MJC523,Epiphyte,Seed plant
Ericaceae,Sphyrospermum,Sphyrospermum_MJC549,Epiphyte,Seed plant
Ericaceae,Sphyrospermum,Sphyrospermum_spFG1,Epiphyte,Seed plant
Ericaceae,Sphyrospermum,Sphyrospermum_weberbaueri,Epiphyte,Seed plant
Ericaceae,Vaccinium,Vaccinium_poasanum,Epiphyte,Seed plant
Erythroxylaceae,Erythroxylum,Erythroxylum_JA1004,Host,Seed plant
Erythroxylaceae,Erythroxylum,Erythroxylum_JA1032,Host,Seed plant
Erythroxylaceae,Erythroxylum,Erythroxylum_JA1039,Host,Seed plant
Erythroxylaceae,Erythroxylum,Erythroxylum_JA1041,Host,Seed plant
Erythroxylaceae,Erythroxylum,Erythroxylum_MVI001,Host,Seed plant
Escalloniaceae,Escallonia,Escallonia_paniculata,Host,Seed plant
Euphorbiaceae,Acalypha,Acalypha_tamaulipensis,Host,Seed plant
Euphorbiaceae,Actinostemon,Actinostemon_concepcionis,Host,Seed plant
Euphorbiaceae,Alchornea,Alchornea_glandulosa,Host,Seed plant
Euphorbiaceae,Alchornea,Alchornea_grandiflora,Host,Seed plant
Euphorbiaceae,Alchornea,Alchornea_latifolia,Host,Seed plant
Euphorbiaceae,Alchornea,Alchornea_MA1026,Host,Seed plant
Euphorbiaceae,Alchornea,Alchornea_pearcei,Host,Seed plant
Euphorbiaceae,Alchornea,Alchornea_sp,Host,Seed plant
Euphorbiaceae,Alchornea,Alchornea_triplinervia,Host,Seed plant
Euphorbiaceae,Anomalocalyx,Anomalocalyx_uleanus,Host,Seed plant
Euphorbiaceae,Caryodendron,Caryodendron_orinocense,Host,Seed plant
Euphorbiaceae,Codiaeum,Codiaeum_variegatum,Host,Seed plant
Euphorbiaceae,Croton,Croton_floribundus,Host,Seed plant
Euphorbiaceae,Croton,Croton_guatemalensis,Host,Seed plant
Euphorbiaceae,Croton,Croton_macrobothrys,Host,Seed plant
Euphorbiaceae,Croton,Croton_piluliferus,Host,Seed plant
Euphorbiaceae,Croton,Croton_schiedei,Host,Seed plant
Euphorbiaceae,Croton,Croton_sp,Host,Seed plant
Euphorbiaceae,Croton,Croton_urucurana,Host,Seed plant
Euphorbiaceae,Gymnanthes,Gymnanthes_longipes,Host,Seed plant
Euphorbiaceae,Hevea,Hevea_guianensis,Host,Seed plant
Euphorbiaceae,Hevea,Hevea_spruceana,Host,Seed plant
Euphorbiaceae,Hura,Hura_crepitans,Host,Seed plant
Euphorbiaceae,Mabea,Mabea_JA1022,Host,Seed plant
Euphorbiaceae,Mabea,Mabea_JA1023,Host,Seed plant
Euphorbiaceae,Mabea,Mabea_nitida,Host,Seed plant
Euphorbiaceae,Mabea,Mabea_speciosa,Host,Seed plant
Euphorbiaceae,Micranda,Micranda_simphonioides,Host,Seed plant
Euphorbiaceae,Micranda,Micranda_spruceana,Host,Seed plant
Euphorbiaceae,Micrandropsis,Micrandropsis_scleroxylon,Host,Seed plant
Euphorbiaceae,Omphalea,Omphalea_oleifera,Host,Seed plant
Euphorbiaceae,Pachystroma,Pachystroma_longifolium,Host,Seed plant
Euphorbiaceae,Pausandra,Pausandra_trianae,Host,Seed plant
Euphorbiaceae,Rhodothyrsus,Rhodothyrsus_macrophyllus,Host,Seed plant
Euphorbiaceae,Sandwithia,Sandwithia_guyanensis,Host,Seed plant
Euphorbiaceae,Sapium,Sapium_glandulatum,Host,Seed plant
Euphorbiaceae,Sapium,Sapium_glandulosum,Host,Seed plant
Euphorbiaceae,Sapium,Sapium_lateriflorum,Host,Seed plant
Euphorbiaceae,Sebastiania,Sebastiania_AM18,Host,Seed plant
Euphorbiaceae,Sebastiania,Sebastiania_brasiliensis,Host,Seed plant
Euphorbiaceae,Sebastiania,Sebastiania_commersoniana,Host,Seed plant
Fabaceae,Abarema,Abarema_adenophora,Host,Seed plant
Fabaceae,Abarema,Abarema_JA1024,Host,Seed plant
Fabaceae,Abarema,Abarema_piresii,Host,Seed plant
Fabaceae,Acacia,Acacia_glomerosa,Host,Seed plant
Fabaceae,Acacia,Acacia_mangium,Host,Seed plant
Fabaceae,Acacia,Acacia_MK003,Host,Seed plant
Fabaceae,Acacia,Acacia_pennatula,Host,Seed plant
Fabaceae,Acacia,Acacia_polyphylla,Host,Seed plant
Fabaceae,Acacia,Acacia_VGJsp.1,Host,Seed plant
Fabaceae,Acosmium,Acosmium_dasycarpum,Host,Seed plant
Fabaceae,Albizia,Albizia_guachapele,Host,Seed plant
Fabaceae,Albizia,Albizia_niopoides,Host,Seed plant
Fabaceae,Albizia,Albizia_polycephala,Host,Seed plant
Fabaceae,Albizia,Albizia_saman,Host,Seed plant
Fabaceae,Albizia,Albizia_tomentosa,Host,Seed plant
Fabaceae,Aldina,Aldina_heterophylla,Host,Seed plant
Fabaceae,Aldina,Aldina_latifolia,Host,Seed plant
Fabaceae,Anadenanthera,Anadenanthera_colubrina,Host,Seed plant
Fabaceae,Andira,Andira_fraxinifolia,Host,Seed plant
Fabaceae,Andira,Andira_inermis,Host,Seed plant
Fabaceae,Andira,Andira_micrantha,Host,Seed plant
Fabaceae,Andira,Andira_unifoliolata,Host,Seed plant
Fabaceae,Andira,Andira_vermifuga,Host,Seed plant
Fabaceae,Apuleia,Apuleia_leiocarpa,Host,Seed plant
Fabaceae,Batesia,Batesia_floribunda,Host,Seed plant
Fabaceae,Bauhinia,Bauhinia_arborea,Host,Seed plant
Fabaceae,Bauhinia,Bauhinia_HKsp.1,Host,Seed plant
Fabaceae,Bauhinia,Bauhinia_rufa,Host,Seed plant
Fabaceae,Bauhinia,Bauhinia_sp_1,Epiphyte,Seed plant
Fabaceae,Bauhinia,Bauhinia_variegata,Host,Seed plant
Fabaceae,Brownea,Brownea_grandiceps,Host,Seed plant
Fabaceae,Browneopsis,Browneopsis_ucayalina,Host,Seed plant
Fabaceae,Caesalpinia,Caesalpinia_ferrea,Host,Seed plant
Fabaceae,Caesalpinia,Caesalpinia_peltophoroides,Host,Seed plant
Fabaceae,Caesalpinia,Caesalpinia_pluviosa,Host,Seed plant
Fabaceae,Centrolobium,Centrolobium_tomentosum,Host,Seed plant
Fabaceae,Clitoria,Clitoria_fairchildiana,Host,Seed plant
Fabaceae,Clitoria,Clitoria_sp_1,Epiphyte,Seed plant
Fabaceae,Cojoba,Cojoba_arborea,Host,Seed plant
Fabaceae,Copaifera,Copaifera_langsdorffii,Host,Seed plant
Fabaceae,Copaifera,Copaifera_trapezifolia,Host,Seed plant
Fabaceae,Cynometra,Cynometra_sp_1,Epiphyte,Seed plant
Fabaceae,Dahlstedtia,Dahlstedtia_muehlbergiana,Host,Seed plant
Fabaceae,Dalbergia,Dalbergia_densiflora,Host,Seed plant
Fabaceae,Delonix,Delonix_regia,Host,Seed plant
Fabaceae,Derris,Derris_hedyosma,Host,Seed plant
Fabaceae,Dialium,Dialium_guianense,Host,Seed plant
Fabaceae,Dicorynia,Dicorynia_paraensis,Host,Seed plant
Fabaceae,Dinizia,Dinizia_excelsa,Host,Seed plant
Fabaceae,Dioclea,Dioclea_edulis,Host,Seed plant
Fabaceae,Diphysa,Diphysa_americana,Host,Seed plant
Fabaceae,Diplotropis,Diplotropis_duckei,Host,Seed plant
Fabaceae,Diplotropis,Diplotropis_MVI001,Host,Seed plant
Fabaceae,Diplotropis,Diplotropis_triloba,Host,Seed plant
Fabaceae,Dipteryx,Dipteryx_odorata,Host,Seed plant
Fabaceae,Enterolobium,Enterolobium_contortisiliquum,Host,Seed plant
Fabaceae,Enterolobium,Enterolobium_cyclocarpum,Host,Seed plant
Fabaceae,Enterolobium,Enterolobium_schomburgkii,Host,Seed plant
Fabaceae,Eperua,Eperua_duckeana,Host,Seed plant
Fabaceae,Eperua,Eperua_glabriflora,Host,Seed plant
Fabaceae,Etaballia,Etaballia_dubia,Host,Seed plant
Fabaceae,Gliricidia,Gliricidia_sepium,Host,Seed plant
Fabaceae,Heterostemon,Heterostemon_ellipticus,Host,Seed plant
Fabaceae,Hymenaea,Hymenaea_courbaril,Host,Seed plant
Fabaceae,Hymenaea,Hymenaea_sp,Host,Seed plant
